"Depth","Key","Kind","Result Type"
"1","AccessCulture","Promote","Culture"
"1","AccessDecree","Promote","Decree"
"1","AccessDiplomaticAction","Promote","DiplomaticAction"
"1","AccessDiplomaticPact","Promote","DiplomaticPact"
"1","AccessDiplomaticPlay","Promote","DiplomaticPlay"
"1","AccessDiplomaticRelations","Promote","DiplomaticRelations"
"1","AccessFront","Promote","Front"
"1","AccessGoods","Promote","Goods"
"1","AccessHQ","Promote","Hq"
"1","AccessIdeology","Promote","Ideology"
"1","AccessInstitution","Promote","Institution"
"1","AccessInstitutionType","Promote","InstitutionType"
"1","AccessInterest","Promote","Interest"
"1","AccessInterestGroup","Promote","InterestGroup"
"1","AccessInterestGroupTrait","Promote","InterestGroupTrait"
"1","AccessJournalEntry","Promote","JournalEntry"
"1","AccessLaw","Promote","Law"
"1","AccessLawType","Promote","LawType"
"1","AccessMarket","Promote","Market"
"1","AccessMarketGoods","Promote","MarketGoods"
"1","AccessObjective","Promote","Objective"
"1","AccessParty","Promote","Party"
"1","AccessPoliticalMovement","Promote","PoliticalMovement"
"1","AccessPop","Promote","Pop"
"1","AccessPopType","Promote","PopType"
"1","AccessProvince","Promote","Province"
"1","AccessReligion","Promote","Religion"
"1","AccessSelf","Function",""
"1","AccessShippingLane","Promote","ShippingLane"
"1","AccessState","Promote","State"
"1","AccessStateRegion","Promote","StateRegion"
"1","AccessStateTrait","Promote","StateTrait"
"1","AccessStrategicRegion","Promote","StrategicRegion"
"1","AccessTechnology","Promote","Technology"
"1","AccessTheater","Promote","Theater"
"1","AccessTradeRoute","Promote","TradeRoute"
"1","AccessWar","Promote","War"
"1","GetBattle","Promote","Battle"
"1","GetBuilding","Promote","Building"
"1","GetBuildingType","Promote","BuildingType"
"1","GetCanalType","Promote","CanalType"
"1","GetCharacter","Promote","Character"
"1","GetCivilWar","Promote","CivilWar"
"1","GetCombatUnit","Promote","CombatUnit"
"1","GetCommanderOrder","Promote","CommanderOrder"
"1","GetCommanderOrderType","Promote","CommanderOrderType"
"1","GetCountry","Promote","Country"
"1","GetCountryCreation","Promote","CountryCreation"
"1","GetCountryDefinition","Promote","CountryDefinition"
"1","GetCountryFormation","Promote","CountryFormation"
"1","GetCulture","Promote","Culture"
"1","GetDecree","Promote","Decree"
"1","GetDiplomaticAction","Promote","DiplomaticAction"
"1","GetDiplomaticPact","Promote","DiplomaticPact"
"1","GetDiplomaticPlay","Promote","DiplomaticPlay"
"1","GetDiplomaticRelations","Promote","DiplomaticRelations"
"1","GetFlagName","Function","CString"
"1","GetFront","Promote","Front"
"1","GetGoods","Promote","Goods"
"1","GetHQ","Promote","Hq"
"1","GetIdeology","Promote","Ideology"
"1","GetInstitution","Promote","Institution"
"1","GetInstitutionType","Promote","InstitutionType"
"1","GetInterest","Promote","Interest"
"1","GetInterestGroup","Promote","InterestGroup"
"1","GetInterestGroupTrait","Promote","InterestGroupTrait"
"1","GetJournalEntry","Promote","JournalEntry"
"1","GetLaw","Promote","Law"
"1","GetLawType","Promote","LawType"
"1","GetList","Function",""
"1","GetMarket","Promote","Market"
"1","GetMarketGoods","Promote","MarketGoods"
"1","GetObjective","Promote","Objective"
"1","GetParty","Promote","Party"
"1","GetPoliticalMovement","Promote","PoliticalMovement"
"1","GetPop","Promote","Pop"
"1","GetPopType","Promote","PopType"
"1","GetProvince","Promote","Province"
"1","GetReligion","Promote","Religion"
"1","GetScriptValueDesc","Function","CString"
"1","GetShippingLane","Promote","ShippingLane"
"1","GetState","Promote","State"
"1","GetStateRegion","Promote","StateRegion"
"1","GetStateTrait","Promote","StateTrait"
"1","GetStrategicRegion","Promote","StrategicRegion"
"1","GetTechnology","Promote","Technology"
"1","GetTheater","Promote","Theater"
"1","GetTradeRoute","Promote","TradeRoute"
"1","GetValue","Function","CFixedPoint"
"1","GetValueWithDefault","Function","CFixedPoint"
"1","GetVariable","Promote","Scope"
"1","GetWar","Promote","War"
"1","IsSet","Function","bool"
"1","ScriptValue","Function","CFixedPoint"
"1","Self","Function",""
"1","Var","Promote","Scope"
"1","VarRemaining","Function","int32"
"0","ScopeDebugData","Type",""
"1","AccessSelf","Function",""
"1","GetDebugInformation","Function","CString"
"1","GetRawID","Function","CString"
"1","GetTypeData","Function","CString"
"1","GetTypeID","Function","CString"
"1","GetTypeName","Function","CString"
"1","IsValid","Function","bool"
"1","Self","Function",""
"1","SupportsVariables","Function","bool"
"0","ScopeDebugInspectorPlugin","Type",""
"1","AccessSelf","Function",""
"1","GetScopeData","Promote","ScopeDebugData"
"1","Self","Function",""
"0","ScopeObjectEditor","Type",""
"1","AccessSelf","Function",""
"1","AsBool","Function","bool"
"1","AsString","Function","CString"
"1","GetID","Function","uint64"
"1","GetSelectedType","Function","CVector2i"
"1","GetTypeData","Function","CString"
"1","GetValue","Function","CString"
"1","GetVariableTypes","Function",""
"1","IsBool","Function","bool"
"1","IsFlag","Function","bool"
"1","IsNumber","Function","bool"
"1","IsReference","Function","bool"
"1","Self","Function",""
"1","SetFromString","Function","void"
"1","SetIDFromString","Function","void"
"1","SetSelectedType","Function","void"
"1","SetTypeDataFromString","Function","void"
"1","ToggleBool","Function","void"
"0","ScopeObjectProvider","Type",""
"1","AccessSelf","Function",""
"1","GetError","Function","CString"
"1","GetFilteredResultCount","Function","int32"
"1","GetTotalResultCount","Function","int32"
"1","GetTriggerString","Function","CString"
"1","HasError","Function","bool"
"1","Self","Function",""
"1","SetTriggerString","Function","void"
"1","UpdateFilter","Function","void"
"0","ScopeObjectType","Type",""
"1","AccessSelf","Function",""
"1","GetName","Function","CString"
"1","Self","Function",""
"0","ScopedJominiSettingsCategory","Type",""
"1","AccessCategory","Promote","SettingCategory"
"1","AccessSelf","Function",""
"1","GetCategory","Promote","SettingCategory"
"1","Self","Function",""
"0","ScopedJominiSettingsPage","Type",""
"1","AccessPage","Promote","SettingsPage"
"1","AccessSelf","Function",""
"1","GetPage","Promote","SettingsPage"
"1","Self","Function",""
"0","ScriptRunnerInspector","Type",""
"1","AccessEffectResult","Promote","ScriptRunnerResult"
"1","AccessEventTargets","Promote","EventTargetSetupContext"
"1","AccessSelf","Function",""
"1","AccessTriggerResult","Promote","ScriptRunnerResult"
"1","GetEffect","Function","CString"
"1","GetTrigger","Function","CString"
"1","ParseEffect","Function","void"
"1","RunEffect","Function","void"
"1","RunTrigger","Function","void"
"1","Self","Function",""
"1","SetEffect","Function","void"
"1","SetTrigger","Function","void"
"1","ShouldModifyEventTargets","Function","bool"
"1","ToggleModifyEventTargets","Function","void"
"0","ScriptRunnerResult","Type",""
"1","AccessSelf","Function",""
"1","GetResult","Function","CString"
"1","GetTooltip","Function","CString"
"1","HasResult","Function","bool"
"1","IsMissingTooltip","Function","bool"
"1","IsOutputVisible","Function","bool"
"1","IsValid","Function","bool"
"1","Self","Function",""
"1","ToggleOutputVisible","Function","void"
"0","ScriptedGui","Type",""
"1","AccessSelf","Function",""
"1","BuildTooltip","Function","CString"
"1","Execute","Function","void"
"1","ExecuteTooltip","Function","CString"
"1","IsShown","Function","bool"
"1","IsShownTooltip","Function","CString"
"1","IsValid","Function","bool"
"1","IsValidTooltip","Function","CString"
"1","Self","Function",""
"0","SeaNodeMarker","Type",""
"1","AccessSelf","Function",""
"1","CountryIsBeingConvoyRaided","Function","bool"
"1","GetInteractionColor","Function","CVector4f"
"1","GetInteractionTooltip","Function","CString"
"1","GetSupplyNetworkTooltip","Function","CString"
"1","HasActiveSupplyNetwork","Function","bool"
"1","IsSeaNodeHighlighted","Function","bool"
"1","IsSelected","Function","bool"
"1","SelectClick","Function","void"
"1","SelectInteractionClick","Function","void"
"1","Self","Function",""
"1","ShouldShowInteraction","Function","bool"
"0","SeaRegionInfraMarker","Type",""
"1","AccessSelf","Function",""
"1","GetPosition","Function","CVector2f"
"1","GetStateRegion","Function",""
"1","GetStateRegion","Promote","StateRegion"
"1","GetTooltip","Function","CString"
"1","Self","Function",""
"0","SeaRegionPanel","Type",""
"1","AccessActiveBattles","Function",""
"1","AccessConvoyRaidingAdmirals","Function",""
"1","AccessCountriesWithShippingLanes","Function",""
"1","AccessEndedBattles","Function",""
"1","AccessInterceptingAdmirals","Function",""
"1","AccessProvince","Function",""
"1","AccessProvince","Promote","Province"
"1","AccessSelf","Function",""
"1","AccessShippingLanes","Function",""
"1","GetProvince","Function",""
"1","GetProvince","Promote","Province"
"1","Self","Function",""
"0","SearchListNodeWindow","Type",""
"1","AccessSelf","Function",""
"1","CanEditEntry","Function","bool"
"1","GetEntryTooltip","Function","CString"
"1","IsEntryEditingSupported","Function","bool"
"1","OnEntryEditClick","Function","void"
"1","Self","Function",""
"0","SelectEnumWithString","Function","void"
"0","SelectLocalization","Function","CString"
"0","SelectMapMode","Function","void"
"0","SelectMapModeByKey","Function","void"
"0","SelectParticleUserDataDialog","Type",""
"1","AccessSelf","Function",""
"1","DataModel","Function",""
"1","Self","Function",""
"0","SelectTool","Type",""
"1","AccessSelf","Function",""
"1","IsHideSelection","Function","bool"
"1","Self","Function",""
"1","SetHideSelection","Function","void"
"0","Select_CFixedPoint","Function","CFixedPoint"
"0","Select_CString","Function","CString"
"0","Select_Vec4f","Function","CVector4f"
"0","Select_float","Function","float"
"0","Select_int16","Function","int16"
"0","Select_int32","Function","int32"
"0","Select_int8","Function","int8"
"0","Select_uint16","Function","uint16"
"0","Select_uint32","Function","uint32"
"0","Select_uint8","Function","uint8"
"0","SelectionHistory","Type",""
"1","AccessSelf","Function",""
"1","HasNext","Function","bool"
"1","HasPrevious","Function","bool"
"1","Self","Function",""
"0","SelectionLine","Type",""
"1","AccessSelf","Function",""
"1","Color","Function","CVector4f"
"1","From","Function","CVector2f"
"1","Position","Function","CVector2f"
"1","Self","Function",""
"1","Size","Function","CVector2f"
"1","To","Function","CVector2f"
"0","ServerInformation","Type",""
"1","AccessSelf","Function",""
"1","GetMPMode","Function","CString"
"1","GetServerID","Function","CUTF8String"
"1","GetServerName","Function","CUTF8String"
"1","HasServerID","Function","bool"
"1","HasServerName","Function","bool"
"1","IsInvite","Function","bool"
"1","IsPublic","Function","bool"
"1","IsSingleplayer","Function","bool"
"1","Self","Function",""
"0","SetCameraRestrictionsEnabled","Function","void"
"0","SetCanOpenRightClickContextMenu","Function","void"
"0","SetDrawCityDebugGrid","Function","void"
"0","SetDrawCityDebugSpheres","Function","void"
"0","SetDynamicTerrainAutoUpdate","Function","void"
"0","SetDynamicsEnabled","Function","void"
"0","SetInteraction","Function","void"
"0","SetIronmanEnabledStatus","Function","void"
"0","SetRandomPlayableObserverCharacter","Function","void"
"0","SetTerrainManipulatorProvincesPreview","Function","void"
"0","SettingCategory","Type",""
"1","AccessSelf","Function",""
"1","AccessSettingsOrder","Function",""
"1","GetName","Function","CUTF8String"
"1","Self","Function",""
"0","SettingsPage","Type",""
"1","AccessCategories","Function",""
"1","AccessSelf","Function",""
"1","GetName","Function","CUTF8String"
"1","IsSelected","Function","bool"
"1","OnClick","Function","void"
"1","Self","Function",""
"0","ShippingLane","Type",""
"1","AccessSelf","Function",""
"1","GetBeginState","Function",""
"1","GetBeginState","Promote","State"
"1","GetCharacter","Function",""
"1","GetCharacter","Promote","Character"
"1","GetConvoyCostFormatted","Function","CString"
"1","GetConvoyCostFormattedShort","Function","CString"
"1","GetConvoyCostRaw","Function","int32"
"1","GetCountry","Function",""
"1","GetCountry","Promote","Country"
"1","GetCustom","Function","CString"
"1","GetEffectivenessFormatted","Function","CString"
"1","GetEffectivenessRaw","Function","CFixedPoint"
"1","GetEndState","Function",""
"1","GetEndState","Promote","State"
"1","GetTooltipTag","Function","CString"
"1","GetTradeRoute","Function",""
"1","GetTradeRoute","Promote","TradeRoute"
"1","GetTypeDescription","Function","CString"
"1","IsPortConnection","Function","bool"
"1","IsSupplyRoute","Function","bool"
"1","IsTradeRoute","Function","bool"
"1","Self","Function",""
"0","ShouldShowAnimationInfo","Function","bool"
"0","ShouldShowSegmentedControlForSetting","Function","bool"
"0","SkinEditor","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","SmartBrushHeightRange","Type",""
"1","AccessPattern","Function",""
"1","AccessPattern","Promote","SmartBrushPattern"
"1","AccessSelf","Function",""
"1","GetName","Function","CUTF8String"
"1","GetOpacityMaskTexturePath","Function","CString"
"1","IsVisible","Function","bool"
"1","Self","Function",""
"0","SmartBrushPattern","Type",""
"1","AccessMaterialMix","Function",""
"1","AccessMaterialMix","Promote","MaterialMix"
"1","AccessSelf","Function",""
"1","GetAngleL","Function","float"
"1","GetAngleR","Function","float"
"1","GetBleeding","Function","uint32"
"1","GetDensity","Function","int32"
"1","GetInterpolationIndex","Function","CVector2i"
"1","GetModeIndex","Function","int32"
"1","GetPatternIndex","Function","CVector2i"
"1","GetSharpness","Function","uint32"
"1","Self","Function",""
"0","SmartBrushPresetManager","Type",""
"1","AccessPresets","Function",""
"1","AccessSelf","Function",""
"1","GetPresets","Function",""
"1","Self","Function",""
"0","SmartMaterialPaintingMode","Type",""
"1","AccessCurrentPreset","Function",""
"1","AccessCurrentPresetRanges","Function",""
"1","AccessOpacityMaskTexturePreview","Function",""
"1","AccessPatternCurveTexture","Function",""
"1","AccessPatternTypeTexture","Function",""
"1","AccessSelf","Function",""
"1","AddAngle","Function","void"
"1","AddBleeding","Function","void"
"1","AddDensity","Function","void"
"1","AddOpacityMaskOffset","Function","void"
"1","AddOpacityMaskRotation","Function","void"
"1","AddOpacityMaskScale","Function","void"
"1","AddSharpness","Function","void"
"1","ApplyChanges","Function","void"
"1","CanApplyChanges","Function","bool"
"1","CanReorderRangeToNext","Function","bool"
"1","CanReorderRangeToPrev","Function","bool"
"1","ChangeSampleEntryComposition","Function","void"
"1","ClearOpacityMaskTexture","Function","void"
"1","ClonePreset","Function","void"
"1","CopyCurveToClipboard","Function","void"
"1","CreateNewPreset","Function","void"
"1","CreateNewRange","Function","void"
"1","DeletePreset","Function","void"
"1","DeleteRange","Function","void"
"1","DiscardChanges","Function","void"
"1","EndSampleCompositionEdit","Function","void"
"1","GetBackgroundProcessingDesc","Function","CString"
"1","GetCurrentPreset","Function",""
"1","GetCurveFromClipboard","Function",""
"1","GetDebugDesc","Function","CString"
"1","GetDebugUIHint","Function","CString"
"1","GetOpacityMaskOffset","Function","float"
"1","GetOpacityMaskRotation","Function","float"
"1","GetOpacityMaskScale","Function","float"
"1","GetPaintingForbiddenDesc","Function","CString"
"1","GetPresetIndex","Function","CVector2i"
"1","GetRangeName","Function","CUTF8String"
"1","GetTopologyPickerDesc","Function","CString"
"1","HasAnyPresets","Function","bool"
"1","HasDoneAnyChangesToPresets","Function","bool"
"1","HasOpacityMaskTexture","Function","bool"
"1","IsAutosave","Function","bool"
"1","IsBackgroundProcessing","Function","bool"
"1","IsCurrentPresetValid","Function","bool"
"1","IsCurveClipboardEmpty","Function","bool"
"1","IsDebugActive","Function","bool"
"1","IsDebugActiveFor","Function","bool"
"1","IsDebugTooltipVisible","Function","bool"
"1","IsDebuggingSinglePoint","Function","bool"
"1","IsEraserSelected","Function","bool"
"1","IsEyeDropperSelected","Function","bool"
"1","IsHeightRangeVisible","Function","bool"
"1","IsOpacityMaskTextureLoading","Function","bool"
"1","IsPainterSelected","Function","bool"
"1","IsPaintingForbidden","Function","bool"
"1","IsPaintingForbiddenTooltipActive","Function","bool"
"1","IsSelected","Function","bool"
"1","IsTopologyPickerEnabled","Function","bool"
"1","IsTopologyPickerTooltipActive","Function","bool"
"1","IsVisualDebuggingTooltipActive","Function","bool"
"1","ReloadPresets","Function","void"
"1","RemoveMaterialEntry","Function","void"
"1","RenamePreset","Function","void"
"1","ReorderRangeToNext","Function","void"
"1","ReorderRangeToPrev","Function","void"
"1","SavePresets","Function","void"
"1","Self","Function",""
"1","SetAngleAsString","Function","void"
"1","SetBleedingAsString","Function","void"
"1","SetDensityAsString","Function","void"
"1","SetEraserSelected","Function","void"
"1","SetEyeDropperSelected","Function","void"
"1","SetHeightRangeName","Function","void"
"1","SetInterpolationIndex","Function","void"
"1","SetOpacityMaskOffsetAsString","Function","void"
"1","SetOpacityMaskRotationAsString","Function","void"
"1","SetOpacityMaskScaleAsString","Function","void"
"1","SetPainterSelected","Function","void"
"1","SetPatternIndex","Function","void"
"1","SetPatternMode","Function","void"
"1","SetPresetIndex","Function","void"
"1","SetSharpnessAsString","Function","void"
"1","ShowMaterialBrowserAndAddToCurrentPattern","Function","void"
"1","ShowMaterialBrowserAndSetEntryInCurrentPattern","Function","void"
"1","StartSampleCompositionEdit","Function","void"
"1","ToggleAutosave","Function","void"
"1","ToggleDebugActiveFor","Function","void"
"1","ToggleHeightRangeVisible","Function","void"
"1","ToggleMaterialLock","Function","void"
"1","ToggleSampleEntryLock","Function","void"
"1","ToggleTopologyPicker","Function","void"
"0","Social","Type",""
"1","AccessSelf","Function",""
"1","GetTotalUnreadChatMessages","Function","int32"
"1","Self","Function",""
"0","SocialNotificationWindow","Type",""
"1","AccessChatMessages","Function",""
"1","AccessSelf","Function",""
"1","GetNotificationsLayoutAnchor","Function",""
"1","Hide","Function","void"
"1","Self","Function",""
"1","ShouldBeShown","Function","bool"
"1","Show","Function","void"
"0","SocialUI","Type",""
"1","AccessSelf","Function",""
"1","Hide","Function","void"
"1","IsAllowedToBeShown","Function","bool"
"1","Self","Function",""
"1","Show","Function","void"
"1","ToggleShow","Function","void"
"1","WantsToBeShown","Function","bool"
"0","SocialWidget","Type",""
"1","AccessSelf","Function",""
"1","Self","Function",""
"0","SplineAdjustmentTool","Type",""
"1","AccessSelf","Function",""
"1","AddAnchorsToAdjacentSelectedPairs","Function","void"
"1","CanAddAnchorsInSelection","Function","bool"
"1","CanDeleteSelection","Function","bool"
"1","DeleteSelected","Function","void"
"1","HasMapContent","Function","bool"
"1","HasMergeNotes","Function","bool"
"1","IsAnchorCreationSelected","Function","bool"
"1","IsAnchorSelectionSelected","Function","bool"
"1","IsMapContentSelectionSelected","Function","bool"
"1","IsNavMeshVisible","Function","bool"
"1","IsShowingAllMergeNotes","Function","bool"
"1","IsShowingConflictsMergeNotes","Function","bool"
"1","SelectAnchorCreation","Function","void"
"1","SelectAnchorSelection","Function","void"
"1","SelectMapContentSelection","Function","void"
"1","Self","Function",""
"1","ToggleNavMeshVisibility","Function","void"
"1","ToggleShowingAllMergeNotes","Function","void"
"1","ToggleShowingConflictsMergeNotes","Function","void"
"0","SplineAdjustmentToolMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","SplineRiverInteractionMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","SplineStripTool","Type",""
"1","AccessSelf","Function",""
"1","CanDeleteSelection","Function","bool"
"1","CheckAllStripsForErrors","Function","void"
"1","DeleteSelected","Function","void"
"1","FocusCameraOnSelection","Function","void"
"1","FocusCameraOnStripError","Function","void"
"1","GetStripErrorCount","Function","int32"
"1","HasMapContent","Function","bool"
"1","HasMergeNotes","Function","bool"
"1","HasSelectedStrips","Function","bool"
"1","IsAnchorCreationSelected","Function","bool"
"1","IsAnchorSelectionSelected","Function","bool"
"1","IsMapContentSelectionSelected","Function","bool"
"1","IsNavMeshVisible","Function","bool"
"1","IsShowingAllMergeNotes","Function","bool"
"1","IsShowingConflictsMergeNotes","Function","bool"
"1","IsStripCreationSelected","Function","bool"
"1","IsStripSelectionSelected","Function","bool"
"1","SelectAnchorCreation","Function","void"
"1","SelectAnchorSelection","Function","void"
"1","SelectMapContentSelection","Function","void"
"1","SelectStripCreation","Function","void"
"1","SelectStripSelection","Function","void"
"1","Self","Function",""
"1","ToggleNavMeshVisibility","Function","void"
"1","ToggleShowingAllMergeNotes","Function","void"
"1","ToggleShowingConflictsMergeNotes","Function","void"
"0","SplineStripToolMode","Type",""
"1","AccessSelf","Function",""
"1","IsSelected","Function","bool"
"1","Self","Function",""
"0","SplineToolsMapContentPanel","Type",""
"1","AccessSelf","Function",""
"1","AutoPlaceHubAnchors","Function","void"
"1","HasMapContent","Function","bool"
"1","Self","Function",""
"0","SplineTypeCreateSelectionDropdown","Type",""
"1","AccessSelf","Function",""
"1","IsSplineTypeSelected","Function","bool"
"1","SelectSplineType","Function","void"
"1","Self","Function",""
"1","SplineTypes","Function",""
"1","Toggle","Function","void"
"0","SplineTypeItem","Type",""
"1","AccessSelf","Function",""
"1","GetId","Function","uint8"
"1","GetName","Function","CString"
"1","Self","Function",""
"0","SplineTypeSwitchSelectionDropdown","Type",""
"1","AccessSelf","Function",""
"1","ChangeSelectedStripsType","Function","void"
"1","IsSplineTypeSelected","Function","bool"
"1","Self","Function",""
"1","SplineTypes","Function",""
"1","Toggle","Function","void"
"0","SplineVisibilityDropdown","Type",""
"1","AccessSelf","Function",""
"1","IsVisibilityModeAll","Function","bool"
"1","IsVisibilityModeFirst","Function","bool"
"1","IsVisibilityModeLast","Function","bool"
"1","Self","Function",""
"1","SetVisibilityModeToAll","Function","void"
"1","SetVisibilityModeToFirst","Function","void"
"1","SetVisibilityModeToLast","Function","void"
"1","Toggle","Function","void"
"0","State","Type",""
"1","AbandonColony","Function","Command"
"1","AccessAllBuiltRuralBuildings","Function",""
"1","AccessBuilding","Function",""
"1","AccessBuilding","Promote","Building"
"1","AccessCappedRuralBuildings","Function",""
"1","AccessDecrees","Function",""
"1","AccessDevelopmentBuildings","Function",""
"1","AccessMarket","Function",""
"1","AccessMarket","Promote","Market"
"1","AccessModifier","Function",""
"1","AccessModifier","Promote","Modifier"
"1","AccessOwner","Function",""
"1","AccessOwner","Promote","Country"
"1","AccessPopCultures","Function",""
"1","AccessPopInterestGroups","Function",""
"1","AccessPopReligions","Function",""
"1","AccessPopTypes","Function",""
"1","AccessPopsList","Function",""
"1","AccessPopsList","Promote","PopList"
"1","AccessPotentialUrbanBuildings","Function",""
"1","AccessSelf","Function",""
"1","AccessShippingLanesFromThisState","Function",""
"1","AccessStateRegion","Promote","StateRegion"
"1","AccessSubsistenceBuilding","Function",""
"1","AccessSubsistenceBuilding","Promote","Building"
"1","AccessUncappedRuralBuildings","Function",""
"1","AccessUrbanBuildings","Function",""
"1","ActivateConscriptionCenter","Function","Command"
"1","CalcPopInstitutionBureaucracyCost","Function","CFixedPoint"
"1","CalcSupplyToDemandRatio","Function","CFixedPoint"
"1","CalcTaxCapacity","Function","CFixedPoint"
"1","CalcTaxCapacityBalance","Function","CFixedPoint"
"1","CalcTaxCapacityUsage","Function","CFixedPoint"
"1","CalcTotalUrbanization","Function","int32"
"1","CalcTurmoil","Function","CFixedPoint"
"1","GetAdditionalSOLFactorsDescAll","Function","CString"
"1","GetAdditionalSOLFactorsDescMiddle","Function","CString"
"1","GetAdditionalSOLFactorsDescPoor","Function","CString"
"1","GetAdditionalSOLFactorsDescRich","Function","CString"
"1","GetArableLandCapacity","Function","int32"
"1","GetAverageAnnualWage","Function","CFixedPoint"
"1","GetAverageAnnualWageDesc","Function","CString"
"1","GetAverageStandardOfLivingAll","Function","CFixedPoint"
"1","GetAverageStandardOfLivingMiddle","Function","CFixedPoint"
"1","GetAverageStandardOfLivingPoor","Function","CFixedPoint"
"1","GetAverageStandardOfLivingRich","Function","CFixedPoint"
"1","GetBaseBureaucracyCostRaw","Function","CFixedPoint"
"1","GetBasePopBureaucracyCostRaw","Function","CFixedPoint"
"1","GetBestTexture","Function",""
"1","GetBuilding","Function",""
"1","GetBuilding","Promote","Building"
"1","GetBureaucracyCost","Function","CFixedPoint"
"1","GetBureaucracyCostDesc","Function","CString"
"1","GetCachedMigrationPull","Function","CFixedPoint"
"1","GetCapitalEffectsDesc","Function","CString"
"1","GetCityHubName","Function","CString"
"1","GetClaimsDesc","Function","CString"
"1","GetColonizers","Function","CString"
"1","GetColonyGrowthDateDesc","Function","CString"
"1","GetColonyGrowthModifierDesc","Function","CString"
"1","GetColonyProgress","Function","CFixedPoint"
"1","GetColonyProgressAsDays","Function","int32"
"1","GetColonyProgressAsFloat","Function","float"
"1","GetColonyProvinceProgressDesc","Function","CString"
"1","GetColonyTransferName","Function","CString"
"1","GetControlledProvinceCountFor","Function","int32"
"1","GetControlledProvinceFractionFor","Function","CFixedPoint"
"1","GetController","Function",""
"1","GetController","Promote","Country"
"1","GetCountry","Function",""
"1","GetCountry","Promote","Country"
"1","GetCustom","Function","CString"
"1","GetDailyColonyProgress","Function","CFixedPoint"
"1","GetExpectedSOLFactorsDescAll","Function","CString"
"1","GetExpectedSOLFactorsDescMiddle","Function","CString"
"1","GetExpectedSOLFactorsDescPoor","Function","CString"
"1","GetExpectedSOLFactorsDescRich","Function","CString"
"1","GetExpectedStandardOfLivingAll","Function","CFixedPoint"
"1","GetExpectedStandardOfLivingMiddle","Function","CFixedPoint"
"1","GetExpectedStandardOfLivingPoor","Function","CFixedPoint"
"1","GetExpectedStandardOfLivingRich","Function","CFixedPoint"
"1","GetFarmHubName","Function","CString"
"1","GetForestryHubName","Function","CString"
"1","GetFormattedStandardOfLivingAll","Function","CString"
"1","GetFormattedStandardOfLivingLabelAll","Function","CString"
"1","GetFormattedStandardOfLivingLabelMiddle","Function","CString"
"1","GetFormattedStandardOfLivingLabelPoor","Function","CString"
"1","GetFormattedStandardOfLivingLabelRich","Function","CString"
"1","GetFormattedStandardOfLivingMiddle","Function","CString"
"1","GetFormattedStandardOfLivingPoor","Function","CString"
"1","GetFormattedStandardOfLivingRich","Function","CString"
"1","GetGDPContribution","Function","CFixedPoint"
"1","GetGDPContributionPercentage","Function","CFixedPoint"
"1","GetGDPGoodsContribution","Function","CFixedPoint"
"1","GetGDPGoodsContributionBreakdown","Function","CString"
"1","GetGDPGoodsContributionPercentage","Function","CFixedPoint"
"1","GetGoodsSortedByGDP","Function",""
"1","GetGovernmentExpenses","Function","CFixedPoint"
"1","GetGovernmentExpensesTooltip","Function","CString"
"1","GetHomelandsDesc","Function","CString"
"1","GetID","Function","int32"
"1","GetIDString","Function","CString"
"1","GetIncorporationPartialEffectsDesc","Function","CString"
"1","GetIncorporationProgress","Function","CFixedPoint"
"1","GetIncorporationTimeDesc","Function","CString"
"1","GetIncorporationTimeLeft","Function","CString"
"1","GetInfrastructure","Function","CFixedPoint"
"1","GetInfrastructureBalance","Function","CFixedPoint"
"1","GetInfrastructureDesc","Function","CString"
"1","GetInfrastructureUsage","Function","CFixedPoint"
"1","GetInfrastructureUsageDesc","Function","CString"
"1","GetInsufficientQualificationsForAvailablePositionsDesc","Function","CString"
"1","GetInvader","Function",""
"1","GetInvader","Promote","Country"
"1","GetLiteracy","Function","CFixedPoint"
"1","GetMarket","Function",""
"1","GetMarket","Promote","Market"
"1","GetMarketAccess","Function","CFixedPoint"
"1","GetMarketAccessDesc","Function","CString"
"1","GetMarketAccessStatus","Function","CString"
"1","GetMarketCapitalEffectsDesc","Function","CString"
"1","GetMassMigrationCulture","Function",""
"1","GetMassMigrationCulture","Promote","Culture"
"1","GetMassMigrationEndDate","Function","CString"
"1","GetMaxBattalions","Function","int32"
"1","GetMaxPotentialFor","Function","int32"
"1","GetMigrationAndSlaveTradeDetailsDesc","Function","CString"
"1","GetMigrationDesc","Function","CString"
"1","GetMigrationDetailsDesc","Function","CString"
"1","GetMigrationLabel","Function","CString"
"1","GetMigrationPull","Function","CFixedPoint"
"1","GetMigrationPullDesc","Function","CString"
"1","GetMineHubName","Function","CString"
"1","GetModifier","Function",""
"1","GetModifier","Promote","Modifier"
"1","GetName","Function","CString"
"1","GetNameNoFormatting","Function","CString"
"1","GetNumBattalions","Function","int32"
"1","GetNumColonizers","Function","int32"
"1","GetNumConstructableUrbanBuildings","Function","int32"
"1","GetNumConsumed","Function","CFixedPoint"
"1","GetNumFreeArableLand","Function","int32"
"1","GetNumLoyalists","Function","int32"
"1","GetNumProduced","Function","CFixedPoint"
